Unnamed: 0	description	M01	M03	M06	M09	M12	M19	M05	M44	M46	M47	M52	M55	M07	M33	M64	M72	M73	M34	M77	M78	M79	M88	M93	M95	M35	M99	M102	M107	M112	M120	M121	M126	M125	M38	M133	M134	M141	M144	M148	M150	M151	M155	M156	M39
ASPASN-PWY	superpathway of L-aspartate and L-asparagine biosynthesis	35289.92317670942	52463.67143479854	49292.011125661695	38059.06097855535	31337.202628560808	36494.78530171223	263.16492768507464	22695.791421980062	7551.084917701618	5307.483744767709	3537.008650923815	20796.01615398249	0.0	4260.559373198359	20823.391696735347	7824.949163092975	6226.805757980114	4114.301018177484	12020.352207035352	11939.55580508786	10075.363576964366	14976.102799215903	19590.36250384893	12772.2417226749	5985.71068338315	5561.648813235459	3040.1221708425755	5543.681818486113	2060.065336099539	10130.19562454078	9976.06986322197	9050.618673499996	15354.865735319405	6048.271074047382	11553.815977349752	5166.771350051162	5281.619559050717	5995.52814283577	8430.858090654823	7937.501487116655	6250.908586686473	10706.584147861542	16663.335407727034	20981.160543152782
AST-PWY	L-arginine degradation II (AST pathway)	62.46851165859776	22789.31395787888	2.5822939142553047	8.201905592642385	43.57709757398276	0.0	0.0	0.3262182537392752	0.9848508646430612	22.24	56.2486132023277	1.3317084070507392	0.0	0.0	0.0	0.9437684285241896	1.3129012600613124	115.99063876817225	1.6743321606852553	1.7192554082038218	2.271399233299997	47.787863651765285	31.5100532632994	10.898398510516124	0.9602641989237748	16.735696587399584	0.0	1.3972872383845534	86.89101879667031	1.785136946406759	10.449645021411932	0.461675621173951	2.322855586759398	0.5232411594629958	0.0026068318433401	232.05144325109467	0.0	0.0	0.0	0.9372798393210158	1.1510910012222595	1.514288127531293	12.779301131830048	0.5047846811750595
BIOTIN-BIOSYNTHESIS-PWY	biotin biosynthesis I	20794.03094969081	52370.00400075086	27615.876139695403	21776.489994932563	16762.451785423676	12746.12356817692	0.0	655.8862352023818	522.9600388227577	76.42689656327055	154.75809748642806	835.443458268116	0.0	0.0	97.33098470899428	10.356308881363564	316.4945274418834	378.4438701938668	544.2011944163509	384.3192330119607	828.2428414262419	311.19776755330264	1068.309274206515	79.76770047631078	6.611885639285211	353.3634498785139	0.0	175.9791740366293	491.0459128692063	336.0013565672962	318.2640027571423	26.44275308724562	427.2194121481199	138.4719923422599	763.0963508165738	919.4749128735558	0.0	363.2840161207221	0.0	769.3157459872353	696.3523210820438	10.39576400567076	1119.256636491199	635.2694008352688
BRANCHED-CHAIN-AA-SYN-PWY	superpathway of branched amino acid biosynthesis	70382.91943004602	54449.56589080436	84064.12141190234	73851.55650671116	57683.17650954912	51429.4109315008	553.2497851479986	33533.898302787544	10124.701722830248	9779.166202378376	5858.355849464393	30352.022077528836	0.0	9905.543987366644	35285.29119589742	13602.738295391628	10821.913475369509	6436.355263643772	18753.63980215465	24034.52493600554	17794.110269429657	26665.777859385194	34075.113024900085	24828.20303919705	13203.414110607384	11977.216718958076	4551.382655686238	9797.802909311788	4211.490379302701	17632.340303417954	17852.258520312353	15204.836222881871	28258.69685562972	12001.980359172036	18569.235467442453	12005.349463554756	9696.308698137496	10696.937425630962	14315.00078144284	13747.515655996396	9791.672078433776	18108.22048638428	26194.46897464669	31686.652648495117
CALVIN-PWY	Calvin-Benson-Bassham cycle	78152.4977225342	69064.1166727238	92427.83514314516	74800.77942727006	53367.87141043787	66305.72720925738	771.5809408370956	37687.53878016592	13180.19126471299	11789.83953262392	6482.408143995859	33959.36903396395	0.0	9520.193813802054	37568.10139912423	16321.043630156277	10776.244071229556	7687.948749023436	22576.844897033134	28730.80954831906	18334.81076712617	31460.92529280381	38704.55775075207	28395.021519719816	13747.159497073446	13363.50463438635	4791.610725918089	11382.705888012582	4520.549003695752	20681.78346245217	18953.05707539657	17447.58810220136	33926.21633248573	14069.598034053375	20963.61624715884	11583.124078946568	10098.647790807585	11655.906767038625	14835.69070706694	17175.02046282481	10563.353804358803	21759.02065459276	30271.71494755064	35418.03460564177
CATECHOL-ORTHO-CLEAVAGE-PWY	catechol degradation to &beta;-ketoadipate	113.66050478650496	0.3958332576458183	4.663949094258485	11.20163591669946	30.957698194471806	0.0	0.0	1.1674528453877149	1.929979453532915	128.18940340748878	0.0	1.9334575634177265	0.0	0.0	109.40593669111092	2.63359833399693	4.057562973932738	2.4419095035427905	3.376621055844168	4.188688927104323	6.400251257747286	12.53236283264886	12.351448721329293	622.738877706137	716.3389759679776	84.81415928072745	0.0	2.62882794311367	0.0	965.1732669175796	1.01743686485466	0.9395447043428108	5.101789881517709	1.0641842325508872	0.9782119554978332	1.8534310043962607	0.0	110.07640614174848	0.0	1.5680992236857052	2.34048495866845	2.540839611972441	1679.1946069068174	81.14296145679224
CENTBENZCOA-PWY	benzoyl-CoA degradation II (anaerobic)	37.06341288011391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.45116683833427	0.0	1.9123622829910736	1.7236321708925093	0.3842021650495269	0.0	1.8618524468895488	0.0	0.0	0.0	2.5214585710345307	0.0	0.0	0.0	0.0	0.0	0.0	0.1900813290129116	0.0	1.0025429362254004	0.0	2.54324028604527	0.0	0.0	0.0	0.0	2.2555170050721323	0.0	0.0	0.5769515714726282	56.54205503289644
CENTFERM-PWY	pyruvate fermentation to butanoate	5209.389907135021	648.1740397409416	5571.672312124165	7443.40982551695	3326.957664433119	7051.190987090518	33.524663935803815	4337.511370568285	1267.4994801557048	744.2242953772183	654.5220167679765	5110.806923192867	0.0	1032.045711511946	3861.631814106294	1856.1823290573905	2189.9274220826783	784.9891045210685	1579.9261653225626	2624.9581684225745	2050.8957175000005	4532.591665852086	4801.580226043862	5587.6080796738615	1342.4712354416713	1771.274278052727	890.352823259268	713.4804210022123	237.7431220209888	2504.8215982522624	1840.552334338285	3013.2595484437747	4338.606145931419	1892.84996664087	1946.879172369388	1625.609394146756	693.1405683091868	847.1846517656285	743.5307915228976	1377.665876867743	1536.818633203318	1616.155682134931	5897.290036403936	3768.7184341329225
CHLOROPHYLL-SYN	chlorophyllide a biosynthesis I (aerobic, light-dependent)	56.19377403763371	15.184960247644868	50.241022183498536	159.82206921666557	0.0	0.0	0.0	11.521472750827034	44.97175667382087	0.0	0.0	25.687118535336197	0.0	0.0	0.0	33.743251074819625	46.598814623010334	35.765617924732204	72.60975367814548	83.8963148211487	100.38700531559223	259.8894899020761	220.04270746738013	470.9934618595967	48.33459220940841	0.0	0.0	59.14404592694679	0.0	79.87247271567311	20.05599625326644	18.61087211767745	116.60138834491504	19.717356216785685	0.0069765330925701	31.195505628156575	0.0	0.0	0.0	18.432061194450167	43.28226006076633	69.90476593366282	119.86787039978302	38.08464067637448
COA-PWY	coenzyme A biosynthesis I	39425.18584568124	46561.25690930461	45671.74776764921	45329.92610214281	35723.95297385163	50314.94415626073	578.6416869292215	25532.797311812647	7795.60468598553	5520.505219302228	4102.353542262052	22799.357837153377	0.0	6017.773780383851	25431.086363733048	10606.825251881615	7589.894596539496	5501.940709824999	12479.338774711568	17857.001019324816	12372.576325565002	18414.57587993728	23919.98139835426	17963.7668078088	9519.203062232536	8437.307185085048	3954.886927861818	7231.6180850577	3278.541055742652	13475.310064555191	13160.1024386608	11175.253117791332	21386.144628730028	8359.055331392505	13923.044890284851	7758.385730884721	7189.740557416556	8346.725157783456	9834.28190352887	10058.133964657802	7198.460812675474	12514.23818217272	18758.8269526943	22385.12954286023
COBALSYN-PWY	adenosylcobalamin salvage from cobinamide I	58179.24111454262	19839.414186013128	64495.96433798394	56829.82384894758	45482.96550165477	39119.87792753635	541.7660759668364	25404.43027392814	8698.421880659957	6301.583957689128	4872.319441600567	23907.912380568705	0.0	6717.774048871039	27302.005715069397	10210.088502810004	6322.994218021842	5766.053782605899	15424.977808802074	18211.106359462294	13190.7961092022	21187.82795622718	23781.49500457727	18354.135512949542	9882.111442126448	7743.323887237356	3630.74510405912	8507.925297153643	3738.346330252528	14148.3050432785	13242.435353978108	11879.643362051678	22243.06368761925	8364.138899742025	14901.43752911206	7459.408330474609	6928.424109929076	8025.095811894379	10793.585242426696	10510.393559845705	8344.809925678775	15881.692960134917	22853.08556708948	25865.496059812223
CODH-PWY	reductive acetyl coenzyme A pathway	1618.5394882893777	402.1505695530481	103.44880414004588	19592.74354244893	2430.566280207216	946.7430631205574	0.0	23.27354644777713	70.0055601381974	0.0	0.0	38.68417483368376	0.0	0.0	25.11065781831961	259.4302940080562	272.4351683969492	16.029455262025852	119.00882045483272	309.97447358487943	164.27395665916688	438.82623316799175	379.65970683521954	1011.915253710552	68.31177628084025	2.83387900965834	0.0	99.06725393857695	0.0	126.83214514936095	52.80175434358021	32.90555530814762	266.2791229402566	37.26663100139418	257.34260996925696	66.21919781528847	41.86917091882159	119.33127805726114	0.0	254.9355209534401	253.15890164030856	107.71737461137856	221.880422745155	95.07028184903764
COLANSYN-PWY	colanic acid building blocks biosynthesis	34851.05248321749	40501.395478616665	42114.89967069932	32139.874635299275	19669.874906312427	24070.8577032689	0.0	6641.20824933677	2897.255345454162	449.35960750004233	648.6384381024193	8206.386962184644	0.0	1791.018977783853	8310.30078681055	3002.834334124032	2292.0905618299107	1264.3509500790915	2931.357502556584	5036.71131699042	4373.098192878633	5675.512767906814	7228.192444647384	6557.615043598826	1783.53048984131	2210.878958342786	1511.0115948813857	1665.2510916404017	370.5295020358845	3640.9152694300456	4427.573093199443	3368.0701461859617	7834.997785068658	2413.22421399482	3750.062386991231	4465.680289861501	603.003141693963	1079.412413552814	2529.7520158780794	3487.9421537106564	3322.311354413942	3551.374162952	6266.420253363335	6378.722263428002
COMPLETE-ARO-PWY	superpathway of aromatic amino acid biosynthesis	57388.96757200719	53634.29497748741	65719.25476969927	60107.85857905369	48559.048887775694	55956.42777757956	819.7202313304682	34167.31406520609	10084.393204082497	8734.209849982812	5742.562853551222	31181.994071618523	0.0	9495.629488729595	35283.30398048184	13938.993266355374	10780.167400508995	6941.774242196985	18361.824757240774	23331.16764494505	17674.50287804827	25683.59769056968	32853.366258663424	23675.63258538462	12340.48459544905	10949.780158355332	4741.597502533101	9925.720402064146	4246.449249585647	18100.935225417248	17622.09674362658	15272.884435425109	27898.545736785247	11044.33006789003	18767.73924414427	10264.877359521108	9351.99013196842	10776.79718533872	14343.09359875544	13619.755535722838	9714.28655092286	17935.942893133793	26136.41512504596	32227.59199120651
CRNFORCAT-PWY	creatinine degradation I	0.0	80.01492788154181	0.0	0.0	207.7705906634092	92.49168551546684	0.0	0.0	0.0	0.0	0.0	140.19412545874226	0.0	0.0	0.0	18.961807611142888	16.986114192260764	0.0	0.0	18.50914854050256	0.0	0.0	201.1151245895389	25.331470992879805	0.0	0.0	0.0	0.0	0.0	0.0	1.8927582368674791	0.0	9.96397909458345	0.0	25.20239296167756	0.0	0.0	0.0	0.0	213.23934130900147	0.0	0.0	5.73625357626277	0.0
DAPLYSINESYN-PWY	L-lysine biosynthesis I	48626.12021343542	41050.71383504607	43753.69369327009	44472.18617991478	37556.69087174757	41262.323428033065	592.8151176442701	30644.577170227705	9743.622597267024	8780.146409170027	4567.120770804712	28129.577606967607	0.0	8236.239633743342	31558.126085013697	12587.589291045077	9008.469762173732	6048.9191644623215	17316.1269198661	21740.72123637994	15718.141860954644	25347.044804059664	30146.671594624186	21799.88033257179	11128.213222353404	10100.392052769188	4061.270770240184	9008.5154491536	3464.5591686441885	15924.91332093088	15356.60700627578	13714.407834968544	25880.905224522518	10214.839868858782	16245.950294796525	9569.07535902977	7849.405406697052	9558.11008516046	12737.417771257413	12275.839126921726	8940.853131083244	16933.905594386677	24191.09072938816	29798.520220981347
DENITRIFICATION-PWY	nitrate reduction I (denitrification)	347.2002384580019	0.0	1.510241927461653	1.845359949386519	981.461098663912	117.138785465176	0.0	0.0	0.0	0.0	0.0	96.6376797711115	0.0	0.0	0.0	2.2635423134077595	1.9273753047159576	0.0	0.0	2.3544638862773115	0.0066491980077422	0.0	148.63669411465497	3.175033859160308	0.0	183.0095765017814	0.0	0.0	0.0	0.0	0.2417429497272064	0.0	1.2728909675614608	0.0	2.5132376852254628	0.0	0.0	0.0	0.0	138.41630420810654	0.0	0.0	0.7336791910667638	170.47519674966412
DENOVOPURINE2-PWY	superpathway of purine nucleotides de novo biosynthesis II	35648.18242349014	49508.995359887376	50347.82941460139	44461.620908213736	28704.07958207929	42808.12276533631	0.0	11854.225421206154	982.6151330947451	1012.1372884016536	1447.084410936901	11607.214437063352	0.0	1519.636248187422	7654.607907912302	3824.811566085341	4317.738265259935	2495.639535708883	2777.623737331541	5598.0982132774	3651.8790501309895	6665.200357631078	10195.748307190865	9267.898361439147	3043.851273918055	4121.518420339699	2721.653235344478	1253.3654168132905	1122.1779302144728	5698.223965939352	4455.222649181637	5657.6698019994965	11614.508432043902	4786.444878595969	8456.070127604924	7225.472986178823	1297.3959322789642	1460.8402166460687	605.5689905386961	4846.811213857199	5728.387150826408	1467.7933008450286	9313.736405231968	7318.197283494723
DHGLUCONATE-PYR-CAT-PWY	glucose degradation (oxidative)	3.428574896967106	0.0	17.551830018090747	0.0	0.0	28.844733231279022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0054415437475341	0.004903118128954	0.0	0.0	0.0053026616814429	0.0	0.0	1.2084194041963	0.0072653543846697	0.0	0.0	0.0	0.0	0.0	0.0	0.0005415502559543	0.0	0.0028516061618375	0.0	0.0044581633508081	0.0	0.0	0.0	0.0	0.0064348146585066	0.0	0.0	0.0016411680024805	0.0
DTDPRHAMSYN-PWY	dTDP-L-rhamnose biosynthesis I	54430.02688918766	54495.96110353184	66807.09003732071	58576.4045461449	40103.96915867564	47398.57018156009	462.3491002196755	24855.920080798827	9784.95546194839	7336.450294398267	4654.004774724661	22188.34934562583	0.0	7795.454018264408	28241.490379801035	9071.49406255116	5022.136459609332	4689.380942872945	15948.60668994676	20530.646031650194	15218.007646595315	21930.46883889152	23574.61945737772	18022.618697381866	11471.814553325494	7698.172384637637	4143.595615471441	9598.238357070612	3731.841063338404	13873.95660589392	14700.128720007282	11756.093412252612	21937.091448930238	8660.931961472324	12911.23495967795	9408.524779208534	9043.44822240906	10459.733736003109	11636.150060132111	9682.492892446224	9850.117771501686	15426.06611470428	20031.442188876143	25078.029514781552
ECASYN-PWY	enterobacterial common antigen biosynthesis	231.3046296407033	129.59165900185167	2.604404291815289	8.364907236207976	89.35851510576025	0.1592121303315855	0.0	0.6989821694402528	2.1091781343706795	40.61860306582136	2.8281676502018445	1.1606498957525435	0.0	0.0	0.0	2.021671322943684	2.811559658111304	2.3777207985861875	3.5839328894205345	3.68265842633534	4.860848595873969	13.288119259850498	9.923743645792417	23.655415849392124	2.0555062084552773	0.0	0.0	2.9876156992446874	0.0	4.228531075235952	22.32523540534439	0.9891433761102426	5.36013320040324	1.1209829111778828	0.0058355590288704	1.7664082298984414	0.0	0.0	0.0	0.9418117251325197	2.850450384792005	3.238435185029633	32.615065317517534	1.0814884679786243
ENTBACSYN-PWY	enterobactin biosynthesis	700.2159243948636	4781.582082066006	1541.3110036147098	3275.247356020573	490.926185527408	9358.008025185323	0.0	389.0182484064037	7.959041819341827	149.88885910392037	8.576962492546167	656.4516012271545	0.0	0.0	0.767474818712528	10.610422521082937	12.500619380809496	6.166025917403184	13.415097215347997	48.40371112559373	19.929581912578755	49.97139805078111	178.92057503082285	97.18298499128024	8.000378748850817	1.145068945267188	0.0	11.1772282215301	0.0	14.86517825585753	25.990722576257436	384.78941695936857	249.1415058927749	137.84863428166128	310.96799241601843	503.9707164172105	0.0	0.012564757721538	13.453994360154036	398.8898028149537	207.36357876243875	40.47563933957844	1196.802096928919	31.9056169829036
FAO-PWY	fatty acid &beta;-oxidation I	2805.7220680683977	54038.7623738118	2989.479712694531	4848.673227240197	1899.0161450999085	7901.080939982416	32.58208174705088	3255.3062644679194	946.3657502797406	458.8832931059269	605.9954690891427	4115.965034845979	0.0	537.9741960985526	2796.8811660729584	1390.9848507815543	1816.6207384638872	755.4803878197858	723.5272577480554	1617.7777063281965	1363.9103543452563	2470.531889237152	3657.1354987302943	4143.245401173343	1142.5239863170077	1394.6093174029018	955.3353236439996	89.79643246671478	42.18492839058565	2402.0813053142715	1255.313173540046	2278.142659075797	3329.7950540854577	1239.659460117108	1709.5186126773897	2205.7056370033897	486.558222964152	485.5405859481161	495.6607171667823	842.4044379908096	1373.9468181187606	1241.9729343924114	5298.4857999981305	2604.0287667271564
FASYN-ELONG-PWY	fatty acid elongation -- saturated	36296.75362988068	55654.6194169058	42203.11781073012	32326.897579228647	23986.574377384644	29879.773659870112	0.0	5065.46876368095	859.5084752642231	2178.6997368061507	644.2417737371704	7242.915159037916	0.0	1372.6791419278927	4915.630097171133	3376.549915644342	2651.565830746574	2240.258370672297	2596.458882445938	2399.145929786599	2399.019214941148	2857.9888054802987	5712.03699150269	5452.516417760452	1905.6356604573637	3858.4516575410194	1785.459529318858	367.4738064152404	600.1733217169491	5329.527647505683	2993.060061935318	3912.923931094498	7798.450533260754	2414.5740259842405	4433.116629773363	4088.942099351906	293.54400796429053	1053.6067207230085	1286.506454731867	3580.632905519065	4247.464524048535	845.3875490431376	6304.58507170064	4326.643635494868
FASYN-INITIAL-PWY	superpathway of fatty acid biosynthesis initiation (E. coli)	27780.36628455308	42591.47040124614	23880.47328492708	23091.520411766392	18285.59263137101	17641.302428836523	0.0	1380.0969369864129	549.3756251528299	1325.7964682678885	155.81349416262177	1299.1576412702857	0.0	258.86602621001214	880.7895213542733	64.34132811468561	363.25489652816873	407.4626479647413	1660.540585362579	986.8414631872856	1357.901700097361	658.5469574632922	813.9589899685402	159.39374758472948	19.44573436979397	950.3508729644748	0.0	174.91183512232905	389.385319072304	616.3574276271708	207.1551824274086	651.5544492698567	1291.0197533583057	380.2775448843501	664.427135180426	717.144155304941	52.25663862756701	527.0323498586795	106.13050940673652	927.7079998242216	1490.2067819044469	381.08342227954233	1734.7936156694009	1396.60264895428
FERMENTATION-PWY	mixed acid fermentation	33893.78600761953	50046.68228398272	50044.73293700491	37997.08312983365	24158.44319299756	40477.97909658377	0.0	2615.9219727214067	387.2897138786752	303.61527143766875	402.5679469851112	2363.720881103867	0.0	530.3771030107551	1828.2934500262857	1651.7391744596257	1173.279258943321	752.1626010118609	985.76654786417	1245.8472400201852	971.7923193937188	3067.319630230992	3925.9782160301065	6575.659634120599	2018.2874968279607	1398.0554544103377	933.4709949442338	575.7532237311316	881.6679605992238	3660.6554957861904	2194.651099878319	2201.1633768583465	4954.445001791502	2119.630985467447	1249.408695272075	4110.337434038804	208.3746913085364	617.5316197424216	957.4208133468686	1822.218771529648	3286.899341884872	706.5579880969265	5097.3514273156825	2266.7399669704496
