Unnamed: 0	description	M01	M03	M06	M09	M12	M19	M05	M07	M102	M107	M112	M120	M121	M125	M126	M133	M134	M141	M144	M148	M150	M151	M155	M156	M33	M34	M35	M38	M39	M44	M46	M47	M52	M55	M64	M72	M73	M77	M78	M79	M88	M93	M95	M99
ARGSYNBSUB-PWY	L-arginine biosynthesis II (acetyl cycle)	44352.26644936888	46658.77355406404	36681.5384661606	41156.38923272048	34346.68154731035	42594.027233227294	568.5743120838456	623.1157899502825	5804.492709098739	12177.396194303492	7618.027961850349	30771.041608463634	17285.9817287775	30784.622153443328	19871.990927774088	19949.48896637282	15875.454462395845	13335.665312844916	8715.949541022144	8978.298988548308	12683.608717482542	22260.18198153493	22297.04808537869	34022.619176446366	10253.62757347954	7539.783910016424	11700.78726131579	9951.926822826235	46104.25157783637	47661.67783049089	17446.882542671825	11907.730683585194	2776.4930567311094	32653.929156907077	38641.88896872755	12478.15980457699	11904.373004901849	21163.511164906005	26216.353730553667	21798.35161759125	36818.904128894246	49958.54311850151	33338.70376884332	13674.55556362974
ARO-PWY	chorismate biosynthesis I	56860.84540662136	51810.735477808616	62837.51004441061	57544.328885974974	45883.26287480638	54506.03136309627	874.2499259739424	710.3520006344198	7091.67756458635	15988.894656872277	9446.734529370118	41689.29341239693	23654.797569384395	37733.891701483335	24608.502116321	22395.541872136306	19548.45512753583	18739.722354358677	11137.47647188182	11156.975523789077	15928.429922002337	24877.71344272994	30167.099719218644	42018.704949520186	13013.102836416048	9520.109043681354	16009.490509604388	14633.213553381132	51341.05929969384	57216.69732636766	22127.9408556277	17051.495407044247	4113.887792317908	45028.66995437893	44770.246263277775	15914.259926522504	13552.448443405276	26551.745089546537	29050.07504573008	26629.452211518877	45589.439058240016	60017.4499509802	36044.43672689836	15164.421724341912
ASPASN-PWY	superpathway of L-aspartate and L-asparagine biosynthesis	36781.35255359229	55639.16755351595	50075.60097241895	39633.43168448012	31950.33677162194	37115.62402240496	361.8472102156852	676.5257151050623	5497.42669411797	13195.70018084684	6570.744271251016	30645.243647811367	16126.35485112278	28213.24947862223	17858.576138173506	12338.097143776282	14941.572074461588	15926.307564065371	10123.953061549577	8679.048238597155	11630.313683085387	21738.12109944431	31527.913543922437	38838.36746491584	7858.085120947597	5902.677267322619	12011.461078603474	13556.164348788758	55011.76292983864	44897.57369811659	20440.9398262524	12071.245549350862	3834.0320385065033	40547.91160294374	30042.10437921996	9751.317475213107	9256.92093118248	20557.164243971805	18252.37528752743	18779.479899094425	35876.331191636375	48429.702359216186	32931.357823260485	7744.302527343755
AST-PWY	L-arginine degradation II (AST pathway)	57.25808859045423	22790.3077621227	2.5671457670732085	7.131959402869821	0.0	0.0	0.0	591.9600008318482	0.0	1.2311144068555815	1540.9900000284003	0.0	0.0	0.0	0.0	761.6500050432396	51.27494386080494	164.93999999954949	0.0	0.0	0.0	0.0	0.0	2.04979197462055	0.0	364.91230762268896	0.0	0.0	180.43000000780933	0.0	271.0	1.0344827586206895	181.85799905876996	0.0	0.0	0.0003569045110184	0.0	203.66200774505845	0.1695834515613284	1901.18	193.4004745490477	924.1235745743162	10.236633568338492	332.9259905654821
BIOTIN-BIOSYNTHESIS-PWY	biotin biosynthesis I	22973.38539270677	52640.19224434284	27907.08204847973	22375.04728535894	16319.092127506612	12940.018583606152	0.0	684.9146466866971	1783.6549435124878	2355.034460853733	3941.1207584288	19138.277250260187	7900.399869208064	11236.05028369415	6048.695615719044	5455.865463696001	4901.709299269006	7506.727936887941	3084.91730005372	1790.4554526622433	5024.843115179076	12304.46787072644	13109.624320688252	7239.182986030227	4574.824653357576	3868.003302678683	3470.2306295102658	4674.935883768971	19042.052979598506	16442.57764480304	13612.344878119036	2201.455677907282	892.9702123998975	20652.74132451325	13602.446053776866	1533.1930018759713	4734.042279073115	8152.912663633217	6168.289930183894	10005.132361337366	12825.61070305062	20322.910032001688	10137.893677208318	3097.362456391164
BRANCHED-CHAIN-AA-SYN-PWY	superpathway of branched amino acid biosynthesis	71825.05125356068	56384.8257826948	82651.54900392695	74053.0011535472	57153.93568022164	52518.60583680582	719.5505979254102	710.352000000002	7487.017225520336	16965.581185103318	9218.62603884574	43954.15913373741	22826.65343336383	43050.29870470749	25420.951053037086	25269.524566910008	21130.105071685248	18073.344976518227	11308.84805660631	10263.472296838292	16456.604523164202	28043.74311818586	32372.55426146057	44169.38284323352	13677.185384633978	9980.324823652045	17111.5659607505	15632.322342619293	53342.86207682307	59334.12773415991	24225.13566763935	18841.951697269364	4703.381505908025	45590.67931690067	45181.60190231657	15391.9893274158	15465.59667573667	30577.186577084765	32770.94478791237	25204.780606602788	48154.49842083802	63876.94076934631	40520.7738429997	16716.124259439457
CALVIN-PWY	Calvin-Benson-Bassham cycle	76588.7505593528	70357.86499756473	91151.48403625748	75014.41445034252	52818.67272199976	67672.75265995771	998.2310236070506	819.6366992777513	8156.397236637537	19339.43288597842	11040.584208341224	49679.69034934411	28788.64530902438	49348.10173895968	28785.200991188536	26429.511595725875	24747.136912362712	22591.215902223896	13743.949296994684	12543.63327718299	18977.04144518717	31257.774307029827	35845.02309775386	48700.674619919846	14944.200551829992	10741.118923066408	18366.160129621992	20373.00256689673	60392.59920216804	66886.66232454166	31043.37967059978	22620.699108508787	5810.8402356913	54518.11115070741	54528.064945410704	18123.328689589194	15456.7762243914	31700.82921228995	38890.224704325454	30099.31788811682	59935.37325770911	73907.8705036765	43139.509099677125	18505.802086253385
CATECHOL-ORTHO-CLEAVAGE-PWY	catechol degradation to &beta;-ketoadipate	635.8412407777398	0.3880217436905602	111.28753032928844	10.946143259853464	32.05092341481764	0.0	0.0	0.0	0.0	503.6340393980781	0.0149390494240375	3476.0276602620565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1516.6123099421402	0.0	1.2396958220102443	1485.2163265592378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08362401262073	0.0	3.335160722121981	0.8790870508135712	44.15226877449835	10.626244670651532	3.5054391756789696	867.0806207911353	67.41066749185252
CENTBENZCOA-PWY	benzoyl-CoA degradation II (anaerobic)	36.85451879010334	0.0	0.0	4.700623410797722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.12197408145856	0.0	0.0	0.0	43.98558577571862	0.0	0.0	0.0	0.0	0.0	0.0	0.2789661982590292	0.0	0.0	2.3781658151336766	0.0	0.0	0.0	0.0	0.0
CENTFERM-PWY	pyruvate fermentation to butanoate	6656.710405086038	561.8751520405957	5997.344338324435	7076.133704708887	2716.054241024545	7130.93001250947	0.0	0.0	1495.0949013643312	2065.4154835813915	980.6476160777528	7409.131657778627	1770.8620787518437	7779.110633074795	2760.576390664288	8782.687471073768	3272.479902764718	1549.4901361182212	571.4173755551466	369.9898953635012	1763.8843787756114	5228.878642553779	898.8067494434538	7035.216874315639	739.0083301482149	1562.2978761845052	2784.239654237858	2619.4671196878508	4851.103126646292	5769.048953747143	5282.893593149167	545.1121528278112	903.5732214684984	6190.438150334288	2863.882225818607	2848.4233235592524	3325.58240216034	2398.0256895131724	2879.6719731091152	6060.875591685488	5519.9813858496855	9391.05264861135	9502.33872889218	1945.6800997214675
CHLOROPHYLL-SYN	chlorophyllide a biosynthesis I (aerobic, light-dependent)	21.59475059617921	14.886688791897669	49.94469972265958	141.38578935120515	0.0	0.0	0.0	0.0	0.0	60.18704958731895	0.0	0.0	0.5597269658245356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	102.040825307519	0.0	22.50531921911872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000764169143478	0.0	72.09306479263935	9.992290641717023	0.0	244.6043095575	123.7271238899099	487.4129936132082	0.0
COA-PWY	coenzyme A biosynthesis I	41566.98699221984	48028.12289404247	47639.67491321944	46329.9011821427	35978.57106641637	51346.59125868273	753.8847817269226	591.96	6410.112523776482	14276.41510865501	8352.456665704825	37570.31053360088	20216.50473370993	33813.90240675478	21449.39031459881	19157.93576415532	16997.93240414587	17044.27770680283	11048.29315292026	9290.457193803088	12909.030321195478	25782.72750781909	25612.912305668204	34394.68520715203	10347.117853813412	7972.44608452859	13361.442629968637	13928.781281017686	42534.60719588759	48634.65351919579	19541.093630881467	12846.555210679837	3422.143123591677	39799.30664040513	39989.71238509037	12387.068799896508	11357.212052644716	20575.10689644281	24364.583679290605	22393.975347804004	39777.98084033135	50180.80222007481	30212.336649832218	12788.560697406738
COBALSYN-PWY	adenosylcobalamin salvage from cobinamide I	60427.26420012627	18805.523547861085	62518.08599753122	56464.33804771448	45472.226430855655	40108.03644674151	447.9873388902606	608.8731428571429	5050.127491371401	15673.783950809997	7654.800278172103	36221.27286928537	19189.8473992992	31634.02503735114	20174.150868462064	15680.334205357422	16407.904837018334	16357.4853546849	11500.358420004784	10710.059164576547	11392.151155720596	16776.427174646844	26832.93639943227	36731.16653627289	9166.242676991433	6693.585762187271	12494.893132361713	13029.78859960626	37906.458105821606	46479.82129915827	18898.12475356408	13790.492209475711	4334.108647640462	35400.929956923654	35203.5419796498	9200.45877150728	8132.075972837308	20288.47075341616	23497.302950219146	20041.82393936552	35449.76927049611	48402.858995678056	23253.471806557613	10292.000978446316
CODH-PWY	reductive acetyl coenzyme A pathway	2003.802994680222	404.0772117401696	4641.475766893243	18955.69223207434	2452.7839498052062	872.2323885418768	0.0	0.0	157.8058341682048	87.584462017615	38.9149742639576	738.5399446911899	247.16542428477973	594.4922495266205	298.66496355088753	820.8257801513784	357.4275077535973	96.16439789192448	1109.9441362776936	130.1080504094502	0.0	5887.031784726579	0.0	146.01233083518284	203.90694929322456	149.53094418577018	0.0	0.0	10281.795062857833	3635.540946632391	239.78335276738292	2933.3584598012017	0.0	1979.511320758674	3990.069201848109	28.380441799971397	103.39605080655036	1343.6683572703605	1828.2720637307648	0.0	6699.368660998791	6892.596386304254	5110.706331800821	880.4477985522647
COLANSYN-PWY	colanic acid building blocks biosynthesis	37539.05187063803	40962.06898586872	42125.1314453919	32439.105475900706	17766.12916568447	24844.60072875541	0.0	466.146259726132	3309.67790991586	5669.124424320198	3850.253739614182	23587.68251486577	12458.671859857955	22572.525088111877	8665.665890923652	12399.620199763567	9463.90582450608	7771.604308868042	4188.621215271431	2684.200082860905	9756.51818312456	18024.900676506168	13257.368089897776	21841.64233349292	5836.7249697693005	5586.031028811743	7689.658863851889	8214.616409946026	26502.35712434703	32416.77994365996	14402.703145302112	3071.352844077357	2188.1507669013527	24087.06021215908	22459.452453878566	4600.863984178124	7040.742195844047	10324.70376533733	9836.488078321354	11838.42120984228	18522.919322267684	32704.267833227517	21115.071248237942	5967.837625974049
COMPLETE-ARO-PWY	superpathway of aromatic amino acid biosynthesis	59350.66566137138	55328.40642165153	65514.99739733068	60416.27669657451	48126.9642419404	56908.3180949651	931.0761424351672	747.7389479835095	7436.702515545589	16900.106441127547	10060.705579985384	43556.84970999393	24848.20544386371	39675.244442687625	25955.711373211547	23395.41448742517	20658.236097913257	19768.7667207308	11846.707317595215	11891.718713832885	16636.819316158646	26267.08180676396	31573.365504530346	44235.9199208861	13519.54271970853	9832.992046125362	16663.085765542506	15460.6487496487	53642.987308783086	60167.50625585101	23328.66387812403	17948.20193325593	4344.353185138829	47414.279800094446	46897.11292118127	16701.17738774813	14216.499554014748	27722.53648344714	30364.738725235657	28042.65093837679	47706.883466026935	62907.14756351883	37299.179253906645	15834.407113267798
CRNFORCAT-PWY	creatinine degradation I	0.0	70.82325947830147	0.0	0.0	169.4727551240512	87.79340824751014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.771850687629012	0.0	0.0	15.797670844990028	0.0	0.0	0.0	0.0	0.0
DAPLYSINESYN-PWY	L-lysine biosynthesis I	49212.24905852385	41389.73385892207	42935.667267919234	44292.7057985201	36896.40023325955	41761.49351646194	714.8586311009311	639.3175016010335	6060.405975204466	13436.006825236407	7831.855512018488	33822.11689509325	19378.796463118488	35742.14172046462	21078.57510976565	21596.326764451045	17635.746789441277	13806.536130641183	8193.078767410672	10099.663124670113	12947.933065964366	22990.233146875475	24549.672836861293	37182.41564039956	11004.77710209565	7616.534089030573	13993.61481572725	11952.05071455391	45802.27732571029	51006.95982995276	21357.42558508544	16777.02939856004	3522.875400417267	38367.25741536209	36132.73839120536	14422.93259917805	12241.274768935771	23358.282197872308	28522.42932865632	21503.53905379589	43587.8479522947	54411.20129552656	32853.97599200957	13620.811475340011
DENITRIFICATION-PWY	nitrate reduction I (denitrification)	406.19015125998	0.0	1.4911615525927084	22.853675240049164	990.304912850068	117.36607620661697	0.0	0.0	0.0	0.0	0.0	0.0	0.132070683228349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.26976224538372	0.0	0.0	0.0	139.17081603430577	20.303863557007084	4.902775625717713	0.0	0.0	1.9904905016626755	7.492511946363491	0.0	0.0	0.0	154.633678854853
DENOVOPURINE2-PWY	superpathway of purine nucleotides de novo biosynthesis II	40346.31535462166	51495.54367651494	52456.8581275504	45432.95125187025	27188.094303425423	43338.13668931512	499.1570301783957	657.279803445263	4797.751986473804	9202.0675921256	6344.713637995732	29930.99497403285	13525.352138186032	27985.453179565546	15481.763603709092	17726.40377733119	15109.16043952523	12817.100551566742	8275.583141317826	4471.99124598189	10495.363860892894	27380.46394886545	19456.486823417818	24123.477460313035	6610.141497792379	7583.243315658376	6746.391016575301	10741.45981417474	34286.955831579806	37309.14827981332	15126.516619074411	7761.961228912429	1598.7647548320813	30297.676247067568	31911.27649516212	4988.248062261545	10084.660617541284	10116.444202880084	14717.209996598913	18249.928587944058	27441.151207944204	40433.93130025875	27514.09903673726	10296.42098842607
DHGLUCONATE-PYR-CAT-PWY	glucose degradation (oxidative)	3.270548466170043	0.0	13.092899981342752	0.0	0.0	28.728984502391107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004818840320729	0.0	0.0	0.0045089191903787	0.0	0.0	0.0	0.0	0.0
DTDPRHAMSYN-PWY	dTDP-L-rhamnose biosynthesis I	56129.72376286986	56146.592845824445	63015.7141927264	60812.130384293385	40608.35051257099	47995.52311980649	615.6263039122026	4.9969065198418255e-08	6394.145520582023	19266.12502445668	8861.291613784475	44378.34016871331	22981.59239787759	39382.9292211391	24932.612229738024	15606.615867317842	18733.46927796352	20179.65350747204	11423.220556824912	10649.200470361418	14138.77713791368	31702.935636379338	30969.67757514512	42218.31723949528	12338.606225397272	6434.205416844306	17649.18481280823	14883.131353801877	50326.89312606456	52649.55312031776	24656.376791925177	15273.702856896709	4120.40959999181	47996.39946437323	38419.08132620407	8863.098683590557	9770.922245976792	27590.943360551817	27962.73474370048	25485.73250051376	44528.98913383183	58159.87202844552	34663.65374605694	11472.814900482595
ECASYN-PWY	enterobacterial common antigen biosynthesis	222.2126932280728	0.7693529516945555	2.5977757224315536	32.45997562781842	0.0026038584063786	0.1645801054679276	0.0	612.3728904075253	0.0	3.075304224955909	2223.785205963514	0.0	6.615189673916399	0.0	0.0	1527.142164347557	0.0	375.864663626432	280.4610747242628	0.0	0.0	0.0	0.0059258670585807	5.116460381877026	0.0	1.5196721529607309	0.0	0.0	436.2464115919601	146.27278555844737	611.4930838812115	2.141414689496424	248.1483691643655	1559.0072353556766	71.43566572134533	0.0010189140527844	0.0	429.9529143381387	0.4256507133203657	3164.6961558672983	13.115948300818852	2114.932603338427	25.48520734621317	120.41996911501312
ENTBACSYN-PWY	enterobactin biosynthesis	1394.928758913231	4849.158024265997	1997.986951034017	3291.1891890330185	1158.418736671673	9640.87107245027	0.0	611.0554839045336	0.0	10.264207072447766	3621.3637759086655	36.34599245864472	0.0	0.0	0.0	4089.310534801332	0.0	932.7629439688048	0.0	0.0	0.0	0.0	0.0	28.3731255946532	0.0	5.074066735388228	0.0	0.0	1287.4809024615004	105.06041400999776	1388.8170998964724	7.337678036024434	526.9555715613084	0.0	0.0387652793954131	0.4283386389803794	1136.9126451042475	1034.2786342690663	106.20847591018124	5835.513311980181	43.68335560672048	4315.128465229266	4541.520740967368	412.6232326874927
FAO-PWY	fatty acid &beta;-oxidation I	3452.6689382555355	54242.27459200984	3388.853508685352	4553.910520240152	1377.464481845211	8067.081128781211	0.0	1183.9200000000003	1219.5937465892953	1337.773267039079	3927.923673108766	6100.200961239178	992.1919594665834	4835.146320665732	1772.5805300106806	7809.2826179770545	2174.087906122687	912.8499845242072	222.6502268290029	254.58813816477624	1287.7325958773265	5366.033649358017	746.2876302392652	5757.093876905012	447.6706862419183	1094.4704077057174	2399.150527978272	1490.980527777668	2935.484889558389	3892.980763595381	3444.466247070412	237.98110209902345	618.2556648758219	3961.3749152934	1802.4933778323052	2308.342248125129	2572.2577654119063	1042.3791136301595	1211.6457432781913	6032.773170666855	2410.6573005292225	6809.4381802834605	6685.556908838737	1461.5976450328749
FASYN-ELONG-PWY	fatty acid elongation -- saturated	36113.87445646397	54376.8316800055	42216.72685086478	34375.272053359746	22112.8218142842	30275.570957898017	0.0	676.5303484634064	4217.2074040591415	9668.75528758329	8088.635466909934	30503.66063591812	18215.578228410563	26474.717123346752	12799.866445186157	15625.952525254565	8559.947026013275	11119.258060083164	8215.684809964858	3051.19040316938	7904.173647720401	27141.190234518494	21120.431128721128	23079.321341743267	7457.72957308068	7402.1563858543295	10133.71661710109	9529.728427282642	39812.25810845933	32853.63702753944	16778.604231611083	7159.276365273526	2602.2615924058678	31721.066041701582	27011.339823581413	3934.589505506461	9776.081517535413	14547.328660795542	10447.248833912803	13908.017274770877	25381.2648345681	38631.380461995504	26710.850754847183	6917.586878777285
FASYN-INITIAL-PWY	superpathway of fatty acid biosynthesis initiation (E. coli)	27983.491452093243	41357.947003057256	24754.34508143737	25925.49771187648	16511.62167184252	16905.051422956032	0.0	724.8527855050045	1284.3777191962338	1048.5230813833125	6137.485563635782	20697.291712301823	13680.607810979132	8883.870514163758	4863.01918943764	3537.080779025837	5628.431661232879	6704.36264968686	1646.4755905596544	2061.85739217738	4094.443225295305	12501.971867331607	9228.062714933278	5235.446562500832	5221.80072173923	2439.3896476365694	1861.2600541342952	3033.60054277632	15994.5877715995	11260.731268381349	12301.646758959954	2915.070025607896	447.89541119146526	20568.6129358641	11187.363822468997	1348.1828543674849	4643.095901338735	7404.838152195901	5570.784626968903	10091.099513139432	18365.091608816227	15366.92555291999	6310.126532717369	4804.7148152441
FERMENTATION-PWY	mixed acid fermentation	35972.35531715455	50826.37319631119	48079.6540135996	38857.6847318472	23970.78763626245	41614.54346414148	0.0	1020.5865580831004	3850.022638027493	10678.265614526888	5526.687821653243	28162.90635734741	14658.69975532323	27044.42174641431	12494.78058824564	13126.171162651475	8237.281472543558	11795.536862602738	5779.666253445153	2402.2024697088164	9604.621596935103	19975.40149999518	21206.665254870022	26816.749354215717	8743.449166667397	4546.898584968407	11798.563613391316	9973.981567184415	34018.27758407136	35919.34272946315	15796.72231901706	5003.184896465108	3167.8876288802167	31666.83140495057	25458.13210778034	4031.8576455371217	8441.209296379815	16172.136232623368	11518.24588781044	15322.175991465	25742.72573092694	38810.29156164547	22716.901679411647	6571.976991306603
FOLSYN-PWY	superpathway of tetrahydrofolate biosynthesis and salvage	32703.56725942061	55022.26023743897	39740.93229531978	34069.10928717649	23030.06456173841	43088.79511377811	0.0	841.6077924612086	3539.386863428867	9123.171533706309	5271.403463104596	27495.54940713045	13114.104959423028	21958.27080511813	10043.334324818416	13102.933794184164	8591.578658745888	12271.872071185571	7256.195749368163	2959.4734240393213	9082.860236272776	18953.54689748341	18181.21164567443	23667.083902098377	6514.476786538656	6209.441185203113	10116.312838687736	9530.560795636373	28936.029611921134	29992.319203360523	14342.10641425125	6267.436617460822	2396.271631401311	27458.13948981984	24755.6172906516	2759.7006494424427	6857.669708501979	13423.011666588422	16484.190892984905	15050.76282220458	26222.05782912857	32613.35432644024	23569.974238212544	7837.147527714063
